R,G,B,cebolla,manzana,limon,zanahoria
52,112,132,0,0,0,1
52,114,130,0,0,0,1
51,114,132,0,0,0,1
52,111,126,0,0,0,1
52,114,132,0,0,0,1
52,117,132,0,0,0,1
51,112,132,0,0,0,1
52,116,125,0,0,0,1
52,111,132,0,0,0,1
52,111,130,0,0,0,1
51,117,131,0,0,0,1
51,112,126,0,0,0,1
51,113,130,0,0,0,1
51,116,130,0,0,0,1
51,107,131,0,0,0,1
51,113,131,0,0,0,1
51,113,131,0,0,0,1
51,112,132,0,0,0,1
51,107,131,0,0,0,1
52,115,131,0,0,0,1
51,112,132,0,0,0,1
52,112,131,0,0,0,1
46,115,131,0,0,0,1
52,117,131,0,0,0,1
52,112,131,0,0,0,1
51,113,131,0,0,0,1
45,112,132,0,0,0,1
52,107,132,0,0,0,1
51,112,125,0,0,0,1
51,112,133,0,0,0,1
52,114,130,0,0,0,1
51,118,130,0,0,0,1
52,114,129,0,0,0,1
52,112,132,0,0,0,1
52,118,130,0,0,0,1
51,111,131,0,0,0,1
52,113,129,0,0,0,1
52,112,131,0,0,0,1
51,114,130,0,0,0,1
52,109,130,0,0,0,1
52,114,130,0,0,0,1
51,114,129,0,0,0,1
46,111,130,0,0,0,1
52,116,130,0,0,0,1
51,114,130,0,0,0,1
46,117,128,0,0,0,1
52,113,131,0,0,0,1
52,111,133,0,0,0,1
52,115,131,0,0,0,1
46,113,130,0,0,0,1
52,116,124,0,0,0,1
51,116,131,0,0,0,1
52,112,131,0,0,0,1
52,110,132,0,0,0,1
52,114,124,0,0,0,1
51,115,132,0,0,0,1
52,111,131,0,0,0,1
52,115,130,0,0,0,1
52,107,127,0,0,0,1
51,114,131,0,0,0,1
51,116,129,0,0,0,1
51,111,131,0,0,0,1
52,116,127,0,0,0,1
51,117,130,0,0,0,1
51,114,126,0,0,0,1
52,113,132,0,0,0,1
52,115,130,0,0,0,1
45,113,133,0,0,0,1
51,115,125,0,0,0,1
52,115,130,0,0,0,1
51,113,132,0,0,0,1
52,113,131,0,0,0,1
52,117,129,0,0,0,1
52,114,130,0,0,0,1
52,116,130,0,0,0,1
51,116,124,0,0,0,1
51,112,131,0,0,0,1
53,117,129,0,0,0,1
51,108,130,0,0,0,1
51,113,131,0,0,0,1
52,113,131,0,0,0,1
51,116,130,0,0,0,1
51,106,132,0,0,0,1
52,114,131,0,0,0,1
52,110,131,0,0,0,1
51,112,131,0,0,0,1
46,114,132,0,0,0,1
51,104,131,0,0,0,1
51,115,131,0,0,0,1
52,114,130,0,0,0,1
46,111,131,0,0,0,1
52,106,132,0,0,0,1
52,115,130,0,0,0,1
52,113,132,0,0,0,1
51,111,130,0,0,0,1
51,109,125,0,0,0,1
52,112,132,0,0,0,1
51,113,131,0,0,0,1
52,115,131,0,0,0,1
52,107,125,0,0,0,1
52,112,130,0,0,0,1
51,114,130,0,0,0,1
45,114,132,0,0,0,1
52,116,130,0,0,0,1
51,117,129,0,0,0,1
52,112,132,0,0,0,1
52,115,128,0,0,0,1
51,115,130,0,0,0,1
45,111,132,0,0,0,1
51,107,124,0,0,0,1
51,114,130,0,0,0,1
51,110,132,0,0,0,1
52,114,131,0,0,0,1
51,108,130,0,0,0,1
